# X, Y, Z, V, Ex, Ey, Ez
-0.019 0 0.108 -1195.94 78368.8 -0.166593 -650454
-0.018 0 0.108 -1314.66 152371 -0.0796184 -785042
-0.017 0 0.108 -1500.68 326466 -0.0368382 -868406
-0.016 0 0.108 -1967.59 472449 -0.0194753 -474207
-0.015 0 0.108 -2445.58 477240 -0.00897817 -220774
-0.014 0 0.108 -2922.07 484225 -0.000365882 -890.035
-0.013 0 0.108 -2924 242839 0 0
-0.012 0 0.108 -2917.74 -6323.62 32.2344 1692
-0.011 0 0.108 -2911.38 -6227.9 74.4673 3352.99
-0.01 0 0.108 -2905.28 -5822.76 128.178 4836.41
-0.009 0 0.108 -2899.73 -5194.69 196.381 6048.35
-0.008 0 0.108 -2894.89 -4440.57 282.221 6952.26
-0.007 0 0.108 -2890.85 -3643.43 388.452 7561.1
-0.006 0 0.108 -2887.61 -2859.23 516.285 7918.92
-0.005 0 0.108 -2885.13 -2114.42 663.899 8081.73
-0.004 0 0.108 -2883.38 -1410.41 824.562 8103.28
-0.003 0 0.108 -2882.31 -731.852 985.019 8023.64
-0.002 0 0.108 -2881.92 -60.0143 1125.53 7858.85
-0.001 0 0.108 -2882.19 608.146 1222.76 7595.4
0 0 0.108 -2883.13 1256.61 1256.61 7210.48
0.001 0 0.108 -2884.7 1813.21 1218.47 6713.39
0.002 0 0.108 -2886.76 2213.78 1117.64 6161.72
0.003 0 0.108 -2889.13 2464.19 974.804 5640.23
0.004 0 0.108 -2891.69 2602.88 813.365 5215.74
0.005 0 0.108 -2894.34 2697.57 653.146 4909.91
0.006 0 0.108 -2897.08 2820.26 506.851 4696.72
0.007 0 0.108 -2899.98 3025.92 380.701 4512.05
0.008 0 0.108 -2903.13 3337.1 276.238 4265.45
0.009 0 0.108 -2906.65 3731.28 192.027 3856.67
0.01 0 0.108 -2910.6 4135.78 125.257 3206.49
0.011 0 0.108 -2914.92 4441.88 72.7408 2295.36
0.012 0 0.108 -2919.48 4537.84 31.4764 1183.43
0.013 0 0.108 -2924 2268.98 1.42109e-14 0.0180577
0.014 0 0.108 -2924 -239053 0.00049679 0
0.015 0 0.108 -2447.75 -477630 0.0128767 -220467
0.016 0 0.108 -1970.62 -470231 0.0280598 -475123
0.017 0 0.108 -1507.29 -319605 0.0541786 -873135
0.018 0 0.108 -1331.41 -137375 0.115519 -801560
0.019 0 0.108 -1232.54 -71605.6 0.239641 -718178
0.02 0 0.108 -1188.19 -65123.5 0.449984 -415758
0.021 0 0.108 -1102.29 -99391.9 0.599054 -261625
0.022 0 0.108 -989.41 -118424 0.640937 -174290
0.023 0 0.108 -865.443 -124859 0.569713 -122299
0.024 0 0.108 -739.692 -121699 0.404819 -95466.9
0.025 0 0.108 -622.044 -93427.3 0.211637 -99260.3
0.026 0 0.108 -552.838 -61021.7 0.0901208 -45876.4
0.027 0 0.108 -500.001 -26521.2 -1.7053e-13 -0.700018
0.028 0 0.108 -500 -202.866 -8.39611e-05 0
0.029 0 0.108 -499.801 -191.58 -0.00536432 14.6158
0.03 0 0.108 -499.618 -170.877 -0.0106231 28.085
0.031 0 0.108 -499.459 -143.834 -0.0162624 39.8687
0.032 0 0.108 -499.33 -111.963 -0.0206897 49.5557
0.033 0 0.108 -499.235 -76.5739 -0.0254803 56.7875
0.034 0 0.108 -499.177 -38.8698 -0.0243903 61.2619
0.035 0 0.108 -499.157 0 0 0
-0.035 0 0.109 -499.225 0 0 0
-0.034 0 0.109 -499.243 35.6408 -0.00522071 70.9339
-0.033 0 0.109 -499.297 70.258 -0.00335155 65.8542
-0.032 0 0.109 -499.384 102.798 -0.00754761 57.5943
-0.031 0 0.109 -499.502 132.123 -0.00540012 46.4453
-0.03 0 0.109 -499.648 156.953 -0.00288932 32.7922
-0.029 0 0.109 -499.816 175.644 -0.00251172 17.1215
-0.028 0 0.109 -499.999 184.385 -3.46541e-05 0.0677273
-0.027 0 0.109 -500 185.551 0 0
-0.026 0 0.109 -500 70147.3 0 -52175.8
-0.025 0 0.109 -500 140109 0 -120388
-0.024 0 0.109 -639.56 120985 -0.194789 -74390.5
-0.023 0 0.109 -741.422 88189.8 -0.328374 -100946
-0.022 0 0.109 -815.939 53382.4 -0.383893 -138732
-0.021 0 0.109 -848.186 -12817.3 -0.363822 -189549
-0.02 0 0.109 -790.305 -172824 -0.238386 -256938
-0.019 0 0.109 -502.539 -467590 -0.00859969 -347683
-0.018 0 0.109 -500 -323707 0 -817866
-0.017 0 0.109 -500 501881 0 -1.00462e+06
-0.016 0 0.109 -1499.83 871914 -0.0071727 -312457
-0.015 0 0.109 -2239.89 710708 -0.00506238 -154703
-0.014 0 0.109 -2921.24 692357 -0.000207532 -623.916
-0.013 0 0.109 -2924 349247 0 0
-0.012 0 0.109 -2919.15 -4918.87 27.4584 1222.72
-0.011 0 0.109 -2914.18 -4898 63.0913 2438.23
-0.01 0 0.109 -2909.35 -4658.98 107.597 3552.91
-0.009 0 0.109 -2904.86 -4251.17 162.773 4503.84
-0.008 0 0.109 -2900.85 -3732.53 230.247 5260.56
-0.007 0 0.109 -2897.4 -3155.37 311.111 5821.95
-0.006 0 0.109 -2894.54 -2557.91 405.117 6207.15
-0.005 0 0.109 -2892.28 -1961.73 509.834 6444.71
-0.004 0 0.109 -2890.62 -1373.86 619.774 6562.97
-0.003 0 0.109 -2889.53 -792.405 725.789 6582.61
-0.002 0 0.109 -2889.03 -215.522 815.719 6512.01
-0.001 0 0.109 -2889.1 349.877 876.344 6347.77
0 0 0.109 -2889.73 897.125 897.125 6085.44
0.001 0 0.109 -2890.9 1379.78 873.736 5737.12
0.002 0 0.109 -2892.49 1757.08 810.935 5336.92
0.003 0 0.109 -2894.41 2038.17 719.567 4931.21
0.004 0 0.109 -2896.57 2241.28 612.815 4558.95
0.005 0 0.109 -2898.89 2401.57 503.023 4236.14
0.006 0 0.109 -2901.37 2558.81 398.98 3951.48
0.007 0 0.109 -2904.01 2743.51 305.912 3670.13
0.008 0 0.109 -2906.86 2966.4 226.107 3342.08
0.009 0 0.109 -2909.95 3211.92 159.677 2914.78
0.01 0 0.109 -2913.28 3437.72 105.476 2350.69
0.011 0 0.109 -2916.82 3583.75 61.8175 1645.46
0.012 0 0.109 -2920.45 3589.68 26.8934 836.988
0.013 0 0.109 -2924 1782.26 1.24345e-14 0.0127714
0.014 0 0.109 -2924 -342307 0.000297637 0
0.015 0 0.109 -2242.06 -712758 0.00753229 -154680
0.016 0 0.109 -1501.17 -872999 0.0105784 -313507
0.017 0 0.109 -500 -1.00511e+06 0 -1.01125e+06
0.018 0 0.109 -500 -352031 0 -834678
0.019 0 0.109 -500 301048 0.0120232 -735422
0.02 0 0.109 -799.867 179784 0.349387 -270216
0.021 0 0.109 -858.388 11994.7 0.525886 -197146
0.022 0 0.109 -823.857 -55821.2 0.567709 -142868
0.023 0 0.109 -746.746 -90685.9 0.482844 -103223
0.024 0 0.109 -642.485 -123371 0.285199 -75717.7
0.025 0 0.109 -500.003 -71637.3 -6.82121e-13 -61021.4
0.026 0 0.109 -500 -792.766 0 -53045.7
0.027 0 0.109 -500 -488.44 0 -0.809411
0.028 0 0.109 -500 -184.114 -6.8762e-05 0
0.029 0 0.109 -499.817 -176.223 -0.00448481 17.0715
0.03 0 0.109 -499.648 -157.13 -0.00914018 32.7683
0.031 0 0.109 -499.502 -132.191 -0.0137202 46.4317
0.032 0 0.109 -499.384 -102.831 -0.0182746 57.5871
0.033 0 0.109 -499.297 -70.2829 -0.0221237 65.8527
0.034 0 0.109 -499.243 -35.6601 -0.0206221 70.9357
0.035 0 0.109 -499.225 0 0 0
-0.035 0 0.11 -499.302 0 0 0
-0.034 0 0.11 -499.319 32.0527 -0.00881587 79.0853
-0.033 0 0.11 -499.367 63.2037 -0.00660689 73.4696
-0.032 0 0.11 -499.445 92.5157 -0.0110734 64.3123
-0.031 0 0.11 -499.552 118.956 -0.00832941 51.9111
-0.03 0 0.11 -499.683 141.359 -0.00524544 36.6788
-0.029 0 0.11 -499.834 158.224 -0.00374948 19.1586
-0.028 0 0.11 -499.999 166.108 -5.40356e-05 0.0757857
-0.027 0 0.11 -500 167.159 0 0
-0.026 0 0.11 -500 43458.7 0 -26087.9
-0.025 0 0.11 -500 86750.3 0 -60194
-0.024 0 0.11 -586.41 77999.9 -0.15151 -42862.3
-0.023 0 0.11 -655.66 56333.5 -0.27123 -71825.7
-0.022 0 0.11 -699.077 23612.1 -0.3271 -96782.9
-0.021 0 0.11 -702.884 -27516 -0.305902 -114892
-0.02 0 0.11 -644.045 -101153 -0.192975 -106493
-0.019 0 0.11 -500.578 -145410 -0.00537295 -1115.22
-0.018 0 0.11 -500 -73676.3 0 -408933
-0.017 0 0.11 -500 422998 0 -502312
-0.016 0 0.11 -1342.68 819748 -0.00273024 -106257
-0.015 0 0.11 -2136.18 789073 -0.00239859 -74350.5
-0.014 0 0.11 -2920.82 797403 -9.76586e-05 -300.292
-0.013 0 0.11 -2924 403165 0 0
-0.012 0 0.11 -2920.19 -3880.58 22.8272 907.735
-0.011 0 0.11 -2916.25 -3897.72 52.2065 1820.34
-0.01 0 0.11 -2912.39 -3757.14 88.3308 2676.13
-0.009 0 0.11 -2908.74 -3487.03 132.181 3431.58
-0.008 0 0.11 -2905.42 -3122.46 184.481 4061.99
-0.007 0 0.11 -2902.49 -2696.85 245.439 4560.34
-0.006 0 0.11 -2900.02 -2236.48 314.239 4932.6
-0.005 0 0.11 -2898.02 -1758.6 388.583 5191.62
-0.004 0 0.11 -2896.5 -1272.5 464.326 5351.28
-0.003 0 0.11 -2895.48 -782.81 535.303 5421.99
-0.002 0 0.11 -2894.94 -294.856 594.038 5408.53
-0.001 0 0.11 -2894.89 181.583 632.84 5311.5
0 0 0.11 -2895.3 645.966 645.966 5132.61
0.001 0 0.11 -2896.18 1064.68 631.189 4882.67
0.002 0 0.11 -2897.43 1407.87 591.028 4583.05
0.003 0 0.11 -2898.99 1686.22 531.401 4260.76
0.004 0 0.11 -2900.8 1907.8 459.879 3939.36
0.005 0 0.11 -2902.81 2090.1 384.18 3630.43
0.006 0 0.11 -2904.98 2254.24 310.197 3330.23
0.007 0 0.11 -2907.32 2416.52 241.931 3021.19
0.008 0 0.11 -2909.82 2581.75 181.611 2677.29
0.009 0 0.11 -2912.48 2739.89 129.986 2272.07
0.01 0 0.11 -2915.3 2866.46 86.7977 1788.71
0.011 0 0.11 -2918.22 2928.18 51.2758 1229.08
0.012 0 0.11 -2921.15 2892.39 22.4115 617.97
0.013 0 0.11 -2924 1428.75 1.06581e-14 0.0094294
0.014 0 0.11 -2924 -394346 0.000131954 0
0.015 0 0.11 -2138.39 -791746 0.00332938 -74298.7
0.016 0 0.11 -1343.6 -820856 0.00354315 -106517
0.017 0 0.11 -500 -846922 0 -505627
0.018 0 0.11 -500 -349289 0 -417339
0.019 0 0.11 -500 148344 0.00739264 -367711
0.02 0 0.11 -647.762 104290 0.289201 -110454
0.021 0 0.11 -707.999 27955.5 0.451813 -118679
0.022 0 0.11 -703.673 -24501.1 0.48758 -99437.9
0.023 0 0.11 -658.997 -57708.3 0.402946 -73484.5
0.024 0 0.11 -588.257 -79497.7 0.220836 -43758.6
0.025 0 0.11 -500.001 -44299.4 -2.84217e-13 -1.13507
0.026 0 0.11 -500 -343.409 0 -26522.8
0.027 0 0.11 -500 -254.636 0 -0.404705
0.028 0 0.11 -500 -165.863 -4.06913e-05 0
0.029 0 0.11 -499.835 -158.745 -0.00280955 19.1003
0.03 0 0.11 -499.683 -141.517 -0.00609997 36.6483
0.031 0 0.11 -499.552 -119.015 -0.00899958 51.891
0.032 0 0.11 -499.445 -92.5419 -0.0130862 64.2987
0.033 0 0.11 -499.367 -63.2252 -0.0155481 73.461
0.034 0 0.11 -499.319 -32.0698 -0.01368 79.0804
0.035 0 0.11 -499.303 0 0 0
-0.035 0 0.111 -499.387 0 0 0
-0.034 0 0.111 -499.401 28.1342 -0.0137462 86.02
-0.033 0 0.111 -499.443 55.485 -0.0107539 79.9344
-0.032 0 0.111 -499.512 81.2399 -0.0145589 69.9978
-0.031 0 0.111 -499.606 104.489 -0.0109686 56.5203
-0.03 0 0.111 -499.721 124.2 -0.0075173 39.9454
-0.029 0 0.111 -499.854 139.041 -0.00493319 20.8666
-0.028 0 0.111 -499.999 145.977 -7.41467e-05 0.0825421
-0.027 0 0.111 -500 146.901 0 0
-0.026 0 0.111 -500 27097 0 0
-0.025 0 0.111 -500 54047 0 20.1628
-0.024 0 0.111 -553.835 48991 -0.123918 -26503.5
-0.023 0 0.111 -597.77 34269.2 -0.224492 -47570.1
-0.022 0 0.111 -622.374 10315.7 -0.277902 -62316.2
-0.021 0 0.111 -618.402 -22527.3 -0.257685 -66592.8
-0.02 0 0.111 -577.319 -59046.6 -0.160643 -50239.5
-0.019 0 0.111 -500.308 -77832.3 -0.00441599 -202.044
-0.018 0 0.111 -500 -39327 0 0
-0.017 0 0.111 -500 395205 0 0
-0.016 0 0.111 -1287.31 797145 -0.0010481 -37735.1
-0.015 0 0.111 -2091.19 816665 -0.000966421 -31635.3
-0.014 0 0.111 -2920.64 842982 -3.69673e-05 -127.833
-0.013 0 0.111 -2924 426733 0 0
-0.012 0 0.111 -2920.96 -3094.96 18.6088 689.233
-0.011 0 0.111 -2917.82 -3129.61 42.3836 1388.79
-0.01 0 0.111 -2914.71 -3047.73 71.2294 2056.88
-0.009 0 0.111 -2911.73 -2865.31 105.611 2662.64
-0.008 0 0.111 -2908.98 -2603.78 145.746 3186.2
-0.007 0 0.111 -2906.52 -2284.75 191.419 3618.52
-0.006 0 0.111 -2904.41 -1926.62 241.676 3958.97
-0.005 0 0.111 -2902.67 -1543.05 294.621 4211.82
-0.004 0 0.111 -2901.32 -1143.49 347.232 4382.83
-0.003 0 0.111 -2900.38 -735.161 395.377 4476.86
-0.002 0 0.111 -2899.85 -326.014 434.446 4496.66
-0.001 0 0.111 -2899.73 73.9591 459.835 4443.96
0 0 0.111 -2900 468.296 468.296 4321.97
0.001 0 0.111 -2900.66 830.215 458.746 4139.33
0.002 0 0.111 -2901.66 1135.17 432.492 3910.02
0.003 0 0.111 -2902.93 1394.48 392.864 3650.67
0.004 0 0.111 -2904.45 1610.95 344.31 3376.25
0.005 0 0.111 -2906.16 1792.45 291.719 3095.39
0.006 0 0.111 -2908.03 1949.57 238.987 2808.18
0.007 0 0.111 -2910.05 2090.56 189.031 2506.91
0.008 0 0.111 -2912.21 2217.28 143.748 2179.16
0.009 0 0.111 -2914.49 2323.34 104.056 1812.74
0.01 0 0.111 -2916.86 2394.73 70.1251 1401.28
0.011 0 0.111 -2919.28 2413.01 41.7096 948.998
0.012 0 0.111 -2921.69 2360.61 18.3033 472.722
0.013 0 0.111 -2924 1161.9 8.88178e-15 0.00721306
0.014 0 0.111 -2924 -416901 5.55907e-05 0
0.015 0 0.111 -2093.46 -819567 0.00134217 -31590
0.016 0 0.111 -1288.13 -798281 0.0012191 -37795
0.017 0 0.111 -500 -791238 0 0
0.018 0 0.111 -500 -355984 0 0
0.019 0 0.111 -500 79269.9 0.00622371 0
0.02 0 0.111 -578.959 60670.7 0.245086 -51703.7
0.021 0 0.111 -621.031 23011 0.386482 -68457.2
0.022 0 0.111 -624.981 -10626.9 0.416178 -63881.3
0.023 0 0.111 -599.777 -35006.6 0.338595 -48650.8
0.024 0 0.111 -554.968 -49888 0.180773 -27089.1
0.025 0 0.111 -500.001 -27590.4 -1.98952e-13 -0.413351
0.026 0 0.111 -500 -213.88 0 0
0.027 0 0.111 -500 -179.821 0 0
0.028 0 0.111 -500 -145.763 -4.62875e-06 0
0.029 0 0.111 -499.855 -139.5 -0.000617562 20.8011
0.03 0 0.111 -499.722 -124.339 -0.0019159 39.9082
0.031 0 0.111 -499.606 -104.54 -0.00287581 56.4927
0.032 0 0.111 -499.512 -81.2605 -0.00588583 69.9756
0.033 0 0.111 -499.444 -55.5012 -0.00677159 79.9172
0.034 0 0.111 -499.401 -28.1456 -0.0044239 86.0072
0.035 0 0.111 -499.387 0 0 0
-0.035 0 0.112 -499.479 0 0 0
-0.034 0 0.112 -499.491 23.919 -0.0171277 92.0452
-0.033 0 0.112 -499.526 47.1815 -0.0145064 85.5402
-0.032 0 0.112 -499.585 69.1016 -0.0179051 74.9149
-0.031 0 0.112 -499.665 88.9038 -0.013394 60.4961
-0.03 0 0.112 -499.763 105.705 -0.00931817 42.7563
-0.029 0 0.112 -499.876 118.361 -0.0059118 22.3335
-0.028 0 0.112 -500 124.276 -9.38736e-05 0.088345
-0.027 0 0.112 -500 125.063 0 0
-0.026 0 0.112 -500 16829.9 0 0
-0.025 0 0.112 -500 33534.7 0 40.3257
-0.024 0 0.112 -533.403 30325.4 -0.102447 -16573.9
-0.023 0 0.112 -560.519 20520.8 -0.185393 -30246.1
-0.022 0 0.112 -574.445 4589.49 -0.230554 -38553.8
-0.021 0 0.112 -569.698 -15439.3 -0.214239 -38441.1
-0.02 0 0.112 -543.566 -34762.3 -0.134573 -25983.6
-0.019 0 0.112 -500.174 -43851.3 -0.00362297 -103.669
-0.018 0 0.112 -500 -22155 0 0
-0.017 0 0.112 -500 385114 0 0
-0.016 0 0.112 -1267.21 787964 -0.000349276 -13765.9
-0.015 0 0.112 -2072.91 826680 -0.000316812 -12735.7
-0.014 0 0.112 -2920.57 861508 -9.83144e-06 -51.4698
-0.013 0 0.112 -2924 436455 0 0
-0.012 0 0.112 -2921.56 -2489.08 14.9269 533.004
-0.011 0 0.112 -2919.03 -2530.06 33.8777 1078.22
-0.01 0 0.112 -2916.5 -2483.29 56.6131 1606.57
-0.009 0 0.112 -2914.06 -2357.71 83.2921 2095.67
-0.008 0 0.112 -2911.79 -2166.58 113.87 2529.65
-0.007 0 0.112 -2909.73 -1924.07 147.967 2899.28
-0.006 0 0.112 -2907.94 -1643.18 184.685 3200.83
-0.005 0 0.112 -2906.45 -1334.75 222.548 3434.15
-0.004 0 0.112 -2905.27 -1007.45 259.412 3600.67
-0.003 0 0.112 -2904.43 -668.979 292.491 3702.1
-0.002 0 0.112 -2903.93 -327.759 318.908 3739.87
-0.001 0 0.112 -2903.77 6.89599 335.822 3715.71
0 0 0.112 -2903.95 341.335 341.335 3632.65
0.001 0 0.112 -2904.46 652.72 335.062 3497.26
0.002 0 0.112 -2905.25 919.211 317.584 3319.03
0.003 0 0.112 -2906.3 1152.46 290.817 3108.72
0.004 0 0.112 -2907.56 1352.52 257.44 2876.37
0.005 0 0.112 -2909 1522.03 220.604 2628.63
0.006 0 0.112 -2910.6 1665.76 182.879 2367.52
0.007 0 0.112 -2912.33 1787.5 146.33 2090.68
0.008 0 0.112 -2914.18 1887.59 112.478 1793.25
0.009 0 0.112 -2916.11 1962 82.1941 1470.66
0.01 0 0.112 -2918.1 2002.72 55.8239 1121.79
0.011 0 0.112 -2920.11 1999.62 33.3965 751.524
0.012 0 0.112 -2922.1 1943.4 14.7048 371.712
0.013 0 0.112 -2924 954.193 6.21725e-15 0.00567174
0.014 0 0.112 -2924 -426062 1.46977e-05 0
0.015 0 0.112 -2075.21 -829665 0.000340846 -12708.3
0.016 0 0.112 -1268.01 -789117 0.000369449 -13777
0.017 0 0.112 -500 -771035 0 0
0.018 0 0.112 -500 -363253 0 0
0.019 0 0.112 -500 44529.6 0.00536437 0
0.02 0 0.112 -544.355 35629.5 0.211469 -26604.4
0.021 0 0.112 -571.084 15777.9 0.33328 -39384.5
0.022 0 0.112 -575.911 -4694.68 0.358035 -39448.5
0.023 0 0.112 -561.695 -20916.1 0.288438 -30912.8
0.024 0 0.112 -534.079 -30847.3 0.152859 -16950.2
0.025 0 0.112 -500.001 -17105.3 -1.13687e-13 -0.25864
0.026 0 0.112 -500 -132.6 0 0
0.027 0 0.112 -500 -128.349 0 0
0.028 0 0.112 -500 -124.097 3.85246e-05 0
0.029 0 0.112 -499.876 -118.755 0.00203014 22.2615
0.03 0 0.112 -499.763 -105.825 0.00326155 42.7122
0.031 0 0.112 -499.665 -88.9476 0.00443013 60.4606
0.032 0 0.112 -499.585 -69.1174 0.00309301 74.8836
0.033 0 0.112 -499.527 -47.1937 0.00381354 85.5122
0.034 0 0.112 -499.491 -23.9275 0.00675918 92.0199
0.035 0 0.112 -499.479 0 0 0
-0.035 0 0.113 -499.576 0 0 0
-0.034 0 0.113 -499.585 19.4401 -0.019392 97.4475
-0.033 0 0.113 -499.615 38.3546 -0.0170412 90.5613
-0.032 0 0.113 -499.662 56.1957 -0.0203725 79.3106
-0.031 0 0.113 -499.727 72.3308 -0.0157063 64.0428
-0.03 0 0.113 -499.807 86.0376 -0.0109507 45.2591
-0.029 0 0.113 -499.899 96.373 -0.00675709 23.6381
-0.028 0 0.113 -500 101.204 -0.000105821 0.0935049
-0.027 0 0.113 -500 50.9224 0 0
-0.026 0 0.113 -500 20.1628 0 0
-0.025 0 0.113 -500 10363.7 -3.55271e-14 -3.55271e-14
-0.024 0 0.113 -520.687 18638.9 -0.0843325 -10251.6
-0.023 0 0.113 -537.278 12289.4 -0.155577 -18683.3
-0.022 0 0.113 -545.266 2120.66 -0.192385 -23292.8
-0.021 0 0.113 -541.519 -9957.06 -0.177626 -22235
-0.02 0 0.113 -525.352 -20709.1 -0.112612 -14180
-0.019 0 0.113 -500.101 -25516.7 -0.00300517 -56.5614
-0.018 0 0.113 -500 -12891.3 0 0
-0.017 0 0.113 -500 381385 0 0
-0.016 0 0.113 -1259.78 784355 -2.01557e-06 -5097.37
-0.015 0 0.113 -2065.72 830379 1.96227e-05 -4978.88
-0.014 0 0.113 -2920.54 868791 -1.485e-06 -20.1215
-0.013 0 0.113 -2924 440393 0 0
-0.012 0 0.113 -2922.03 -2014.64 11.8191 418.258
-0.011 0 0.113 -2919.98 -2056.05 26.7445 848.77
-0.01 0 0.113 -2917.92 -2030.29 44.4801 1270.8
-0.009 0 0.113 -2915.92 -1942.23 65.0179 1667.79
-0.008 0 0.113 -2914.03 -1800.16 88.1927 2027.07
-0.007 0 0.113 -2912.32 -1613.57 113.592 2340.12
-0.006 0 0.113 -2910.81 -1391.75 140.455 2601.99
-0.005 0 0.113 -2909.53 -1143.21 167.665 2810.38
-0.004 0 0.113 -2908.52 -875.54 193.704 2964.53
-0.003 0 0.113 -2907.78 -595.955 216.697 3064.41
-0.002 0 0.113 -2907.33 -312.407 234.819 3110.55
-0.001 0 0.113 -2907.16 -33.2626 246.256 3104.25
0 0 0.113 -2907.26 249.845 249.845 3047.92
0.001 0 0.113 -2907.66 516.595 245.69 2946.38
0.002 0 0.113 -2908.3 746.628 233.883 2806.35
0.003 0 0.113 -2909.15 951.816 215.547 2635.03
0.004 0 0.113 -2910.2 1130.86 192.337 2439.53
0.005 0 0.113 -2911.41 1283.6 166.33 2225.17
0.006 0 0.113 -2912.77 1411.62 139.225 1994.77
0.007 0 0.113 -2914.24 1516.3 112.458 1748.82
0.008 0 0.113 -2915.8 1597.25 87.2129 1486.43
0.009 0 0.113 -2917.43 1651.88 64.2343 1207.03
0.01 0 0.113 -2919.1 1675.6 43.911 912.031
0.011 0 0.113 -2920.78 1662.94 26.3992 606.241
0.012 0 0.113 -2922.43 1609.09 11.6567 298.306
0.013 0 0.113 -2924 788.744 5.32907e-15 0.00455163
0.014 0 0.113 -2924 -429661 -2.16429e-07 0
0.015 0 0.113 -2068.04 -833394 -5.40397e-05 -4964.9
0.016 0 0.113 -1260.58 -785518 5.23695e-05 -5097.91
0.017 0 0.113 -500 -763575 0 0
0.018 0 0.113 -500 -368862 0 0
0.019 0 0.113 -500 25851.6 0.0047025 0
0.02 0 0.113 -525.75 21181.5 0.185476 -14473.4
0.021 0 0.113 -542.262 10166.9 0.291418 -22730.7
0.022 0 0.113 -546.084 -2155.25 0.312549 -23802.1
0.023 0 0.113 -537.951 -12508.3 0.249774 -19082.8
0.024 0 0.113 -521.067 -18975.4 0.132343 -10477.9
0.025 0 0.113 -500 -10574.5 -7.10543e-14 -0.159881
0.026 0 0.113 -500 -81.9731 0 0
0.027 0 0.113 -500 -91.5191 0 0
0.028 0 0.113 -500 -101.065 8.65837e-05 0
0.029 0 0.113 -499.899 -96.6997 0.00498653 23.56
0.03 0 0.113 -499.807 -86.1401 0.00904219 45.2085
0.031 0 0.113 -499.727 -72.3688 0.012448 63.9993
0.032 0 0.113 -499.662 -56.2089 0.0131691 79.2692
0.033 0 0.113 -499.615 -38.3648 0.0153823 90.5206
0.034 0 0.113 -499.586 -19.4459 0.0189798 97.4085
0.035 0 0.113 -499.576 0 0 0
-0.035 0 0.114 -499.678 0 0 0
-0.034 0 0.114 -499.686 14.7157 -0.0203373 102.499
-0.033 0 0.114 -499.708 29.0447 -0.0183699 95.2523
-0.032 0 0.114 -499.744 42.5832 -0.0213732 83.4127
-0.031 0 0.114 -499.793 54.8523 -0.0167085 67.3483
-0.03 0 0.114 -499.853 65.3003 -0.0115441 47.5886
-0.029 0 0.114 -499.923 73.1956 -0.00724843 24.8513
-0.028 0 0.114 -500 76.8873 -0.000114898 0.098302
-0.027 0 0.114 -500 77.375 0 0
-0.026 0 0.114 -500 6514.05 0 0
-0.025 0 0.114 -500 12950.7 0 -40.3257
-0.024 0 0.114 -512.9 11601.8 -0.0689442 -6179.72
-0.023 0 0.114 -523.153 7479.62 -0.128308 -11191.2
-0.022 0 0.114 -527.859 1037.77 -0.159316 -13726.8
-0.021 0 0.114 -525.228 -6326.48 -0.1471 -12758.5
-0.02 0 0.114 -515.206 -12583.8 -0.0924491 -7888.73
-0.019 0 0.114 -500.061 -15304.7 -0.00244029 -31.4633
-0.018 0 0.114 -500 -7731.88 0 0
-0.017 0 0.114 -500 379997 0 0
-0.016 0 0.114 -1257.01 782965 7.58933e-05 -1895.57
-0.015 0 0.114 -2062.95 831757 4.75202e-05 -1907.5
-0.014 0 0.114 -2920.53 871597 -3.69462e-06 -7.70852
-0.013 0 0.114 -2924 442006 0 0
-0.012 0 0.114 -2922.4 -1638.66 9.25821 332.022
-0.011 0 0.114 -2920.73 -1677.52 20.8982 675.442
-0.01 0 0.114 -2919.05 -1664.28 34.6164 1015.16
-0.009 0 0.114 -2917.4 -1601.45 50.3265 1338.71
-0.008 0 0.114 -2915.84 -1494.25 67.8283 1635.95
-0.007 0 0.114 -2914.41 -1349.15 86.7251 1899.38
-0.006 0 0.114 -2913.14 -1172.92 106.411 2123.89
-0.005 0 0.114 -2912.07 -972.215 126.068 2306.27
-0.004 0 0.114 -2911.2 -753.423 144.61 2444.69
-0.003 0 0.114 -2910.56 -522.954 160.76 2538.25
-0.002 0 0.114 -2910.15 -287.921 173.348 2586.85
-0.001 0 0.114 -2909.98 -55.7343 181.168 2591.31
0 0 0.114 -2910.04 183.466 183.466 2553.37
0.001 0 0.114 -2910.35 411.147 180.717 2476.5
0.002 0 0.114 -2910.86 607.861 172.657 2365.6
0.003 0 0.114 -2911.57 785.645 159.944 2225.68
0.004 0 0.114 -2912.44 942.655 143.634 2061.96
0.005 0 0.114 -2913.45 1077.27 125.135 1878.82
0.006 0 0.114 -2914.59 1189.41 105.573 1679.31
0.007 0 0.114 -2915.83 1279.16 85.9371 1465.27
0.008 0 0.114 -2917.15 1345.8 67.1343 1237.84
0.009 0 0.114 -2918.52 1387.6 49.7679 998.387
0.01 0 0.114 -2919.92 1401.93 34.2069 749.448
0.011 0 0.114 -2921.33 1385.9 20.6506 495.441
0.012 0 0.114 -2922.7 1337.16 9.13991 242.894
0.013 0 0.114 -2924 654.731 4.44089e-15 0.0037061
0.014 0 0.114 -2924 -431047 -4.27048e-06 0
0.015 0 0.114 -2065.28 -834783 -0.000131915 -1901.04
0.016 0 0.114 -1257.82 -784132 -6.08224e-05 -1894.61
0.017 0 0.114 -500 -760799 0 0
0.018 0 0.114 -500 -372665 0 0
